item_id,name,category,price,old_price,sellable_online,other_colors,short_description
60323592.0,BILLSBRO,Bookcases & shelving units,15.0,No old price,True,No,"        Handle,          40 mm"
20273141.0,HISHULT,Bookcases & shelving units,17.0,No old price,True,Yes,"        Knob,          23 mm"
50334303.0,BILLSBRO,Bookcases & shelving units,25.0,No old price,True,No,"        Handle,          120 mm"
30373164.0,KLACKBERG,Bookcases & shelving units,35.0,No old price,True,No,"        Knob,          35 mm"
49303958.0,BROR,Bookcases & shelving units,1545.0,No old price,True,No,"        Shelving unit,          254x40x190 cm"
50295306.0,BESTÅ,Bookcases & shelving units,150.0,No old price,True,Yes,"        Top panel for TV,          180x40 cm"
50275596.0,OXBERG,Bookcases & shelving units,100.0,No old price,True,Yes,"        Door,          40x97 cm"
90333938.0,EKET,Bookcases & shelving units,250.0,No old price,True,Yes,"        Cabinet w door and 1 shelf,          35x35x70 cm"
10373495.0,BEKANT,Bookcases & shelving units,1495.0,No old price,True,Yes,"        Shelving unit,          121x134 cm"
29308645.0,JONAXEL,Bookcases & shelving units,885.0,SR 951,True,No,"        Frame/w bskts/clths rl/shlv uts,          198x51x173 cm"
80291632.0,SELSVIKEN,Bookcases & shelving units,150.0,No old price,True,Yes,"        Door,          60x64 cm"
90347515.0,ENERYDA,Bookcases & shelving units,35.0,No old price,True,Yes,"        Cup handle,          89 mm"
40348895.0,ÖSTERNÄS,Bookcases & shelving units,70.0,No old price,True,No,"        Leather handle,          153 mm"
80385348.0,IVAR,Bookcases & shelving units,75.0,No old price,True,No,"        Drawer,          39x30x14 cm"
275674.0,OXBERG,Bookcases & shelving units,245.0,No old price,True,Yes,"        Panel/glass door,          40x192 cm"
9285683.0,IVAR,Bookcases & shelving units,726.0,No old price,True,No,"        Shelving unit with shelves/rails,          174x50x179 cm"
9288021.0,IVAR,Bookcases & shelving units,563.0,No old price,True,No,"        Shelving unit with shelves/rails,          174x50x124-179 cm"
10388661.0,HAVSTA,Bookcases & shelving units,80.0,No old price,True,Yes,"        Plinth,          81x37x12 cm"
49903842.0,ALGOT,Bookcases & shelving units,231.6,SR 326,True,No,"        Wall upright/shelves,          66x61x197 cm"
50334317.0,BILLSBRO,Bookcases & shelving units,45.0,No old price,True,Yes,"        Handle,          520 mm"
69017475.0,KALLAX,Bookcases & shelving units,895.0,No old price,True,Yes,"        Shelving unit with 8 inserts,          147x147 cm"
70348894.0,BJÄRRED,Bookcases & shelving units,49.0,No old price,True,No,"        Handle,          175 mm"
79320758.0,SVALNÄS,Bookcases & shelving units,1830.0,No old price,True,No,"        Wall-mounted workspace combination,          213x35x176 cm"
89248535.0,IVAR,Bookcases & shelving units,1085.0,No old price,True,No,"        3 sections/shelves,          259x50x226 cm"
9903820.0,ALGOT,Bookcases & shelving units,234.0,SR 310,True,No,"        Wall upright/shelves/rod,          66x41x197 cm"
10323599.0,BILLSBRO,Bookcases & shelving units,69.0,No old price,True,Yes,"        Handle,          2220 mm"
19221087.0,EKET,Bookcases & shelving units,1218.0,"SR 1,277",True,Yes,"        Cabinet combination with feet,          140x35x212 cm"
19277116.0,BILLY / BOTTNA,Bookcases & shelving units,315.0,No old price,True,Yes,"        Bookcase with display shelf,          80x28x202 cm"
20330599.0,UPPLEVA,Bookcases & shelving units,199.0,No old price,True,No,"        Bracket for TV, swivel,          37-55 """""
29275715.0,BROR,Bookcases & shelving units,2150.0,No old price,True,No,        Storage w shelves/cabinet/trolley
29286399.0,EKET,Bookcases & shelving units,661.0,No old price,True,Yes,"        Wall-mounted cabinet combination,          175x35x70 cm"
29294554.0,VITTSJÖ,Bookcases & shelving units,695.0,No old price,True,No,"        Storage combination,          202x36x175 cm"
29912767.0,ALGOT,Bookcases & shelving units,528.2,SR 627,True,No,"        Wall upright/shelves/rod,          190x40x84 cm"
30323598.0,BILLSBRO,Bookcases & shelving units,49.0,No old price,True,No,"        Handle,          1880 mm"
40226790.0,UPPLEVA,Bookcases & shelving units,145.0,No old price,True,No,"        Wall bracket for TV, tilt/swivel,          19-32 """""
49017749.0,ALGOT,Bookcases & shelving units,474.2,SR 557,True,No,"        Wall upright/shelves,          190x41x87 cm"
40211595.0,GALANT,Bookcases & shelving units,695.0,No old price,True,Yes,"        Add-on unit,          160x80 cm"
49320774.0,SVALNÄS,Bookcases & shelving units,1840.0,No old price,True,No,"        Wall-mounted workspace combination,          233x35x176 cm"
59276172.0,ALGOT,Bookcases & shelving units,477.0,SR 655,True,No,"        Wall upright/shelves/rod,          132x41x199 cm"
59287986.0,IVAR,Bookcases & shelving units,498.0,No old price,True,No,"        Shelving unit w shelves/rails/cover,          89x50x179 cm"
60294797.0,HANVIKEN,Bookcases & shelving units,50.0,No old price,True,Yes,"        Drawer front,          60x26 cm"
79265926.0,HAVSTA,Bookcases & shelving units,2980.0,No old price,True,Yes,"        Storage combination w glass doors,          203x47x212 cm"
79272677.0,BROR,Bookcases & shelving units,1335.0,No old price,True,No,"        Shelving unit with cabinets,          161x40x133 cm"
79303103.0,ALGOT,Bookcases & shelving units,383.8,SR 587,True,No,"        Wall upright/shelves/drying rack,          132x61x197 cm"
80414256.0,VASSVIKEN,Bookcases & shelving units,100.0,No old price,True,No,"        Door/drawer front,          60x38 cm"
99221026.0,EKET,Bookcases & shelving units,978.0,No old price,True,Yes,"        Wall-mounted cabinet combination,          70x35x105 cm"
50357002.0,KALLRÖR,Bookcases & shelving units,25.0,No old price,True,No,"        Handle,          213 mm"
20334314.0,BILLSBRO,Bookcases & shelving units,15.0,No old price,True,No,"        Handle,          40 mm"
49248354.0,IVAR,Bookcases & shelving units,878.0,No old price,True,No,"        2 sections/shelves,          174x50x226 cm"
20338411.0,BAGGANÄS,Bookcases & shelving units,50.0,No old price,True,Yes,"        Handle,          335 mm"
19272699.0,BROR,Bookcases & shelving units,1335.0,No old price,True,No,"        Shelving unit,          254x40x190 cm"
40104109.0,BILLY,Bookcases & shelving units,20.0,No old price,True,No,        Corner fittings
90291858.0,SINDVIK,Bookcases & shelving units,150.0,No old price,True,Yes,"        Glass door,          60x64 cm"
10273090.0,MÖLLARP,Bookcases & shelving units,12.0,No old price,True,No,"        Knob,          14 mm"
10364523.0,KALLVIKEN,Bookcases & shelving units,170.0,No old price,True,No,"        Door,          60x64 cm"
50425987.0,KALLVIKEN,Bookcases & shelving units,135.0,No old price,True,No,"        Door/drawer front,          60x38 cm"
30425988.0,KALLVIKEN,Bookcases & shelving units,95.0,No old price,True,No,"        Drawer front,          60x26 cm"
49282994.0,BROR,Bookcases & shelving units,530.0,No old price,True,No,"        Shelving unit,          85x40x190 cm"
70318161.0,IVAR,Bookcases & shelving units,39.0,No old price,True,No,"        Shelf,          42x50 cm"
50370353.0,MOSSARYD,Bookcases & shelving units,29.0,No old price,True,No,"        Drop handle,          49 mm"
80340048.0,EKET,Bookcases & shelving units,20.0,No old price,True,No,"        Suspension rail,          70 cm"
89283005.0,BROR,Bookcases & shelving units,670.0,No old price,True,No,"        Shelving unit with cabinets,          85x40x110 cm"
89294532.0,VITTSJÖ,Bookcases & shelving units,790.0,No old price,True,No,"        Storage combination,          200x36x175 cm"
20443624.0,BESTÅ,Bookcases & shelving units,225.0,No old price,True,No,"        Top panel,          180x42 cm"
69903799.0,ALGOT,Bookcases & shelving units,204.0,SR 340,True,No,"        Wall upright/shelves,          46x41x197 cm"
70428904.0,EKET,Bookcases & shelving units,75.0,No old price,True,No,"        Leg,          10 cm"
50275619.0,OXBERG,Bookcases & shelving units,80.0,No old price,True,Yes,"        Glass door,          40x35 cm"
322897.0,SVALNÄS,Bookcases & shelving units,310.0,No old price,True,No,"        Cabinet with 2 doors,          61x35 cm"
333278.0,BROR,Bookcases & shelving units,90.0,No old price,True,No,"        Post,          110 cm"
10353765.0,KLIMPEN,Bookcases & shelving units,345.0,No old price,True,Yes,"        Table leg with storage,          58x70 cm"
294795.0,HANVIKEN,Bookcases & shelving units,75.0,No old price,True,Yes,"        Door/drawer front,          60x38 cm"
20390574.0,STALLARP,Bookcases & shelving units,45.0,No old price,True,No,        Leg
30357003.0,KALLRÖR,Bookcases & shelving units,45.0,No old price,True,No,"        Handle,          597 mm"
40247368.0,BESTÅ,Bookcases & shelving units,195.0,No old price,True,Yes,"        Frame,          60x40x128 cm"
70388639.0,HAVSTA,Bookcases & shelving units,545.0,No old price,True,Yes,"        Shelving unit,          81x35x123 cm"
79184435.0,SVALNÄS,Bookcases & shelving units,410.0,No old price,True,No,"        Wall-mounted shelf combination,          66x25x176 cm"
99303970.0,BROR,Bookcases & shelving units,1315.0,No old price,True,No,"        Shelving unit,          254x55x190 cm"
80291854.0,SINDVIK,Bookcases & shelving units,100.0,No old price,True,Yes,"        Glass door,          60x38 cm"
39286558.0,HYLLIS,Bookcases & shelving units,141.0,No old price,True,No,"        Shelving units with covers,          180x27x74 cm"
50434185.0,ALGOT,Bookcases & shelving units,20.0,No old price,True,No,"        Wall upright,          84 cm"
69272649.0,BROR,Bookcases & shelving units,375.0,No old price,True,No,"        Shelving unit,          65x55x110 cm"
80291665.0,GLASSVIK,Bookcases & shelving units,195.0,No old price,True,Yes,"        Glass door,          60x64 cm"
60441562.0,TIMMERVIKEN,Bookcases & shelving units,60.0,No old price,True,No,"        Drawer front,          60x26 cm"
9300650.0,BESTÅ,Bookcases & shelving units,2635.0,No old price,True,Yes,"        TV storage combination/glass doors,          300x42x193 cm"
10441569.0,STOCKVIKEN,Bookcases & shelving units,210.0,No old price,True,No,"        Door,          60x64 cm"
19057483.0,BESTÅ,Bookcases & shelving units,480.0,No old price,True,Yes,"        Wall cabinet with 2 doors,          60x22x128 cm"
19276414.0,ALGOT / SKÅDIS,Bookcases & shelving units,598.0,SR 776,True,No,"        Wall upright/shelves/rod,          132x41x199 cm"
30452613.0,BROR,Bookcases & shelving units,90.0,No old price,True,No,"        Post,          110 cm"
39184437.0,SVALNÄS,Bookcases & shelving units,1395.0,No old price,True,No,"        Wall-mounted storage combination,          130x35x176 cm"
39292026.0,BILLY / MORLIDEN,Bookcases & shelving units,595.0,No old price,True,Yes,"        Bookcase with glass-doors,          80x30x202 cm"
49133579.0,IVAR,Bookcases & shelving units,365.0,No old price,True,No,"        1 section/bottle racks,          89x30x124 cm"
40206476.0,GALANT,Bookcases & shelving units,395.0,No old price,True,Yes,"        Add-on unit,          80x80 cm"
49221062.0,EKET,Bookcases & shelving units,1260.0,"SR 1,378",True,Yes,"        Cabinet combination with feet,          210x35x180 cm"
49272706.0,BROR,Bookcases & shelving units,1345.0,No old price,True,No,"        Shelving unit,          234x55x190 cm"
49299032.0,BESTÅ,Bookcases & shelving units,1215.0,No old price,True,Yes,"        TV bench,          180x42x48 cm"
49302874.0,IVAR,Bookcases & shelving units,453.0,No old price,True,No,"        Shelving unit w shelves/rails/cover,          89x50x179 cm"
50470512.0,IVAR,Bookcases & shelving units,245.0,No old price,True,No,"        Shelf,          83x30 cm"
59303477.0,IVAR,Bookcases & shelving units,2275.0,No old price,True,No,"        Shelving unit w cabinets/drawers,          344x30x226 cm"
60291845.0,HANVIKEN,Bookcases & shelving units,100.0,No old price,True,Yes,"        Door,          60x64 cm"
60414257.0,VASSVIKEN,Bookcases & shelving units,75.0,No old price,True,No,"        Drawer front,          60x26 cm"
69017833.0,BILLY / MORLIDEN,Bookcases & shelving units,1770.0,No old price,True,Yes,"        Bookcase,          160x30x237 cm"
69239607.0,ALGOT,Bookcases & shelving units,347.0,SR 445,True,No,"        Wall upright/shelves/rod,          132x41x197 cm"
69275718.0,BROR,Bookcases & shelving units,1340.0,No old price,True,No,"        Shelving unit with cabinets,          170x40x110 cm"
69288018.0,IVAR,Bookcases & shelving units,1045.0,No old price,True,No,"        Shelving unit with shelves/rails,          259x50x179 cm"
69304754.0,IVAR,Bookcases & shelving units,1745.0,No old price,True,No,"        Shelving unit w tbl/cabinets/shlvs,          259x30-104x179 cm"
70348785.0,SKÄRHAMN,Bookcases & shelving units,29.0,No old price,True,Yes,"        Knob,          22 mm"
70470511.0,IVAR,Bookcases & shelving units,145.0,No old price,True,No,"        Side unit,          30x179 cm"
70394471.0,BOTTNA,Bookcases & shelving units,65.0,No old price,True,No,"        Display shelf,          76x32 cm"
89248371.0,IVAR,Bookcases & shelving units,1045.0,No old price,True,No,"        3 sections/shelves,          219x30x226 cm"
89287683.0,IVAR,Bookcases & shelving units,428.0,No old price,True,No,"        Shelving unit with clothes rail,          89x50x226 cm"
89297663.0,JONAXEL,Bookcases & shelving units,670.0,SR 671,True,No,"        Frame/w bskts/clths rl/shlv uts,          173x51x173 cm"
89323723.0,IVAR,Bookcases & shelving units,1980.0,No old price,True,No,"        Shelving unit w cabinets/drawers,          259x30x179 cm"
90226797.0,UPPLEVA,Bookcases & shelving units,145.0,No old price,True,No,"        Wall bracket for TV, fixed,          37-55 """""
90443625.0,NOTVIKEN,Bookcases & shelving units,115.0,No old price,True,Yes,"        Door,          60x64 cm"
99248380.0,IVAR,Bookcases & shelving units,990.0,No old price,True,No,"        3 sections/shelves/cabinet,          259x30x124 cm"
99288012.0,IVAR,Bookcases & shelving units,718.0,No old price,True,No,"        Shelving unit w shelves/drwrs/rail,          174x50x124 cm"
99315812.0,IVAR,Bookcases & shelving units,395.0,No old price,True,No,"        Shelving unit,          89x30x179 cm"
90265246.0,HISHULT,Bookcases & shelving units,35.0,No old price,True,No,"        Handle,          140 mm"
70236151.0,ORRNÄS,Bookcases & shelving units,29.0,No old price,True,Yes,"        Handle,          170 mm"
50323597.0,BILLSBRO,Bookcases & shelving units,35.0,No old price,True,No,"        Handle,          320 mm"
29248345.0,IVAR,Bookcases & shelving units,906.0,No old price,True,No,"        2 sections/shelves,          134x50x226 cm"
70441566.0,RIKSVIKEN,Bookcases & shelving units,225.0,No old price,True,No,"        Door,          60x64 cm"
423721.0,KALLAX,Bookcases & shelving units,100.0,No old price,True,No,"        Insert with mirror door,          33x33 cm"
10357004.0,KALLRÖR,Bookcases & shelving units,35.0,No old price,True,No,"        Handle,          405 mm"
19288006.0,IVAR,Bookcases & shelving units,760.0,No old price,True,No,"        Shelving unit with clothes rail,          174x50x226 cm"
79248319.0,IVAR,Bookcases & shelving units,440.0,No old price,True,No,"        2 sections/shelves,          134x30x179 cm"
79320744.0,SVALNÄS,Bookcases & shelving units,1245.0,No old price,True,No,"        Wall-mounted workspace combination,          150x35x176 cm"
89297677.0,JONAXEL,Bookcases & shelving units,560.0,No old price,True,No,"        Frame/wire baskets/top shelves,          148x51x104 cm"
99303442.0,IVAR,Bookcases & shelving units,1225.0,No old price,True,No,"        Shelving unit w cabinets/drawers,          219x30x226 cm"
9291622.0,KOLBJÖRN,Bookcases & shelving units,1145.0,No old price,True,No,"        Shelving unit with cabinet,          251x37x161 cm"
29184433.0,SVALNÄS,Bookcases & shelving units,1620.0,No old price,True,No,"        Wall-mounted shelf combination,          193x25x176 cm"
29248538.0,IVAR,Bookcases & shelving units,1013.0,No old price,True,No,"        3 sections/shelves,          139x50x124-226 cm"
29285470.0,ALGOT,Bookcases & shelving units,555.0,SR 645,True,No,"        2 sections/shelves,          127x41x180 cm"
30441554.0,TIMMERVIKEN,Bookcases & shelving units,115.0,No old price,True,No,"        Door,          60x64 cm"
39230712.0,BILLY,Bookcases & shelving units,700.0,No old price,True,No,"        Bookcase combination/hght extension,          120x28x237 cm"
39311789.0,JONAXEL,Bookcases & shelving units,950.0,SR 977,True,No,"        Frame/mesh baskts/clths rl/shlv uts,          173x51x207 cm"
49294548.0,VITTSJÖ,Bookcases & shelving units,1035.0,No old price,True,No,"        Storage combination,          300x36x175 cm"
59311463.0,JONAXEL,Bookcases & shelving units,975.0,SR 981,True,No,"        Frame/mesh baskets/clothes rails,          148x51x207 cm"
59385755.0,BROR,Bookcases & shelving units,375.0,No old price,True,No,"        Shelving unit,          85x55x110 cm"
69248386.0,IVAR,Bookcases & shelving units,1110.0,No old price,True,No,"        3 sections/shelves,          259x30x179 cm"
69285473.0,ALGOT / BROR,Bookcases & shelving units,1311.0,"SR 1,365",True,No,"        Shelving unit with cabinet,          162x41x162 cm"
79272696.0,BROR,Bookcases & shelving units,1125.0,No old price,True,No,"        Shelving unit,          234x55x110 cm"
79279457.0,ALGOT,Bookcases & shelving units,388.6,SR 569,True,No,        Wall upright/shelves/drying rack
79303495.0,IVAR,Bookcases & shelving units,910.0,No old price,True,No,"        Shelving unit w cabinets/drawers,          134x30x179 cm"
79305102.0,JONAXEL,Bookcases & shelving units,630.0,No old price,True,No,"        Frame/wire baskets/clothes rails,          142-178x51x173 cm"
80441556.0,TIMMERVIKEN,Bookcases & shelving units,100.0,No old price,True,No,"        Door/drawer front,          60x38 cm"
80450353.0,IVAR,Bookcases & shelving units,75.0,No old price,True,No,"        Drawer,          39x30x14 cm"
89276590.0,ALGOT,Bookcases & shelving units,245.0,SR 345,True,No,"        Wall upright/mesh baskets,          65x41x197 cm"
89285518.0,ALGOT,Bookcases & shelving units,594.0,SR 690,True,No,"        3 sections/shelves,          189x41x170 cm"
99184439.0,SVALNÄS,Bookcases & shelving units,2070.0,No old price,True,No,"        Wall-mounted storage combination,          193x35x176 cm"
99297634.0,JONAXEL,Bookcases & shelving units,730.0,No old price,True,No,"        Frame/wire baskets/clothes rails,          142-178x51x173 cm"
99903788.0,ALGOT,Bookcases & shelving units,296.0,SR 380,True,No,"        Wall upright/shelves,          86x41x197 cm"
30441554.0,TIMMERVIKEN,Cabinets & cupboards,115.0,No old price,True,No,"        Door,          60x64 cm"
49300827.0,BESTÅ,Cabinets & cupboards,1850.0,No old price,True,Yes,"        Storage combination w glass doors,          120x42x192 cm"
80441556.0,TIMMERVIKEN,Cabinets & cupboards,100.0,No old price,True,No,"        Door/drawer front,          60x38 cm"
29297958.0,BESTÅ,Cabinets & cupboards,820.0,No old price,True,Yes,"        TV bench with drawers,          120x42x48 cm"
10443629.0,GLASSVIK,Cabinets & cupboards,175.0,No old price,True,Yes,"        Glass door,          60x38 cm"
80275887.0,KALLAX,Cabinets & cupboards,250.0,No old price,True,Yes,"        Shelving unit,          77x147 cm"
59286468.0,EKET,Cabinets & cupboards,311.0,SR 370,True,Yes,"        Cabinet combination with legs,          70x35x80 cm"
40033763.0,IVAR,Cabinets & cupboards,295.0,No old price,True,No,"        Cabinet,          80x30x83 cm"
40383737.0,LOMMARP,Cabinets & cupboards,1116.0,"SR 1,395",True,No,"        Cabinet with glass doors,          86x199 cm"
10119206.0,DETOLF,Cabinets & cupboards,295.0,No old price,True,Yes,"        Glass-door cabinet,          43x163 cm"
59278307.0,KALLAX,Cabinets & cupboards,500.0,No old price,True,Yes,"        Shelving unit with 4 inserts,          77x147 cm"
49280042.0,BILLY / OXBERG,Cabinets & cupboards,315.0,No old price,True,Yes,"        Bookcase with doors,          80x30x106 cm"
30439565.0,SYVDE,Cabinets & cupboards,595.0,No old price,True,No,"        Cabinet with glass doors,          100x123 cm"
79286491.0,EKET,Cabinets & cupboards,377.0,SR 432,True,Yes,"        Cabinet combination with feet,          70x25x107 cm"
59248867.0,LIXHULT,Cabinets & cupboards,580.0,No old price,True,Yes,"        Storage combination,          140x82 cm"
70328669.0,LIXHULT,Cabinets & cupboards,175.0,No old price,True,No,"        Cabinet,          60x35 cm"
69287392.0,BILLY / OXBERG,Cabinets & cupboards,195.0,No old price,True,Yes,"        Bookcase with door,          40x30x106 cm"
50413507.0,HEMNES,Cabinets & cupboards,1595.0,No old price,True,Yes,"        Glass-door cabinet with 3 drawers,          90x197 cm"
29281066.0,BILLY / OXBERG,Cabinets & cupboards,385.0,No old price,True,Yes,"        Bookcase with doors,          80x30x202 cm"
79302721.0,BESTÅ,Cabinets & cupboards,920.0,No old price,True,Yes,"        Storage combination with doors,          120x42x74 cm"
19279177.0,LIXHULT,Cabinets & cupboards,350.0,No old price,True,No,"        Cabinet combination,          120x35x57 cm"
40302289.0,BRUSALI,Cabinets & cupboards,595.0,No old price,True,No,"        High cabinet with door,          80x190 cm"
30381593.0,IVAR,Cabinets & cupboards,345.0,No old price,True,No,"        Cabinet with doors,          80x83 cm"
50300666.0,BRIMNES,Cabinets & cupboards,445.0,No old price,True,Yes,"        Cabinet with doors,          78x95 cm"
89279174.0,LIXHULT,Cabinets & cupboards,356.0,No old price,True,No,"        Wall-mounted cabinet combination,          50x25x50 cm"
40300662.0,BRIMNES,Cabinets & cupboards,395.0,No old price,True,Yes,"        Cabinet with doors,          78x95 cm"
359739.0,ROTHULT,Cabinets & cupboards,95.0,No old price,True,No,        Smart lock
302291.0,BRUSALI,Cabinets & cupboards,375.0,No old price,True,No,"        Cabinet with doors,          80x93 cm"
40309257.0,HEMNES,Cabinets & cupboards,1395.0,No old price,True,Yes,"        Sideboard,          157x88 cm"
29248864.0,LIXHULT,Cabinets & cupboards,663.0,No old price,True,No,"        Storage combination,          130x117 cm"
69017828.0,BILLY / OXBERG,Cabinets & cupboards,575.0,No old price,True,Yes,"        Bookcase,          80x30x202 cm"
30439725.0,LIATORP,Cabinets & cupboards,1295.0,No old price,True,No,"        Glass-door cabinet,          96x214 cm"
19205884.0,BESTÅ,Cabinets & cupboards,1870.0,No old price,True,Yes,"        Storage combination with doors,          120x40x192 cm"
70439728.0,LIATORP,Cabinets & cupboards,1345.0,No old price,True,No,"        Sideboard,          145x87 cm"
89248205.0,IVAR,Cabinets & cupboards,440.0,No old price,True,No,"        Cabinet with doors,          89x30x124 cm"
30396429.0,LIXHULT,Cabinets & cupboards,145.0,No old price,True,Yes,"        Cabinet,          35x60 cm"
10409871.0,BRIMNES,Cabinets & cupboards,476.0,SR 595,True,Yes,"        Glass-door cabinet,          80x190 cm"
19189030.0,EKET,Cabinets & cupboards,656.0,No old price,True,Yes,"        Wall-mounted cabinet combination,          80x35x210 cm"
396416.0,MILSBO,Cabinets & cupboards,995.0,No old price,True,Yes,"        Glass-door cabinet,          73x175 cm"
69281804.0,BILLY / OXBERG,Cabinets & cupboards,915.0,No old price,True,Yes,"        Bookcase with glass-doors,          120x30x202 cm"
59275101.0,HAVSTA,Cabinets & cupboards,925.0,No old price,True,Yes,"        Cabinet with plinth,          81x37x134 cm"
19028754.0,LIATORP,Cabinets & cupboards,1445.0,No old price,True,No,"        Bookcase with glass-doors,          96x214 cm"
79276388.0,LIXHULT,Cabinets & cupboards,409.0,No old price,True,No,"        Storage combination,          95x82 cm"
10251451.0,IKEA PS,Cabinets & cupboards,425.0,No old price,True,No,"        Cabinet,          119x63 cm"
49221038.0,EKET,Cabinets & cupboards,620.0,No old price,True,Yes,"        Cabinet combination with legs,          140x35x80 cm"
363171.0,FABRIKÖR,Cabinets & cupboards,636.0,SR 795,True,Yes,"        Glass-door cabinet,          81x113 cm"
29301762.0,BESTÅ,Cabinets & cupboards,1045.0,No old price,True,Yes,"        Storage combination with doors,          120x42x202 cm"
80385616.0,BILLY,Cabinets & cupboards,516.0,SR 645,True,Yes,"        Bookcase with glass-doors,          80x30x202 cm"
60342072.0,REGISSÖR,Cabinets & cupboards,796.0,SR 995,True,Yes,"        Cabinet,          118x110 cm"
9276650.0,BESTÅ,Cabinets & cupboards,980.0,No old price,True,Yes,"        TV bench with doors,          120x42x74 cm"
89302971.0,BESTÅ,Cabinets & cupboards,2470.0,No old price,True,Yes,"        TV storage combination,          240x42x230 cm"
39287379.0,BILLY / MORLIDEN,Cabinets & cupboards,245.0,No old price,True,Yes,"        Bookcase with glass door,          40x30x106 cm"
40347886.0,EDVALLA,Cabinets & cupboards,25.0,No old price,True,No,"        Drop handle,          18 mm"
79291355.0,PLATSA,Cabinets & cupboards,1268.0,"SR 1,505",True,No,"        Storage combination,          80x42x301 cm"
50328665.0,LIXHULT,Cabinets & cupboards,89.0,No old price,True,Yes,"        Cabinet,          25x25 cm"
20396646.0,HEMNES,Cabinets & cupboards,595.0,No old price,True,No,"        High cabinet with glass door,          42x38x131 cm"
29302573.0,BESTÅ,Cabinets & cupboards,1400.0,No old price,True,Yes,"        Storage combination with doors,          180x42x74 cm"
90421911.0,BRYGGJA,Cabinets & cupboards,597.0,SR 995,True,No,"        Storage unit,          120x173 cm"
79281790.0,BILLY / OXBERG,Cabinets & cupboards,930.0,No old price,True,Yes,"        Bookcase with panel/glass doors,          120x30x202 cm"
29279186.0,LIXHULT,Cabinets & cupboards,700.0,No old price,True,No,"        Cabinet combination,          120x35x92 cm"
89161508.0,LIXHULT,Cabinets & cupboards,178.0,No old price,True,Yes,"        Storage combination,          25x25x50 cm"
29286931.0,BEKANT,Cabinets & cupboards,1389.0,No old price,True,Yes,"        Storage unit with smart lock,          61x101 cm"
70341005.0,ERIK,Cabinets & cupboards,595.0,No old price,True,Yes,"        File cabinet,          41x104 cm"
10295539.0,BESTÅ,Cabinets & cupboards,25.0,No old price,True,Yes,"        Shelf,          56x16 cm"
70245952.0,BESTÅ,Cabinets & cupboards,170.0,No old price,True,Yes,"        Frame,          120x40x38 cm"
327772.0,MALSJÖ,Cabinets & cupboards,2100.0,No old price,True,No,"        Sideboard basic unit,          145x92 cm"
50415196.0,HAVSTA,Cabinets & cupboards,695.0,No old price,True,Yes,"        Cabinet with plinth,          81x47x89 cm"
9248855.0,LIXHULT,Cabinets & cupboards,643.0,No old price,True,No,"        Storage combination,          130x82 cm"
29285776.0,GALANT,Cabinets & cupboards,5290.0,No old price,True,Yes,"        Storage combination w sliding doors,          320x120 cm"
50365139.0,GALANT,Cabinets & cupboards,945.0,No old price,True,Yes,"        Cabinet with doors,          80x120 cm"
49249396.0,HÄLLAN,Cabinets & cupboards,875.0,No old price,True,No,"        Storage combination with doors,          45x47x167 cm"
40226790.0,UPPLEVA,Cabinets & cupboards,145.0,No old price,True,No,"        Wall bracket for TV, tilt/swivel,          19-32 """""
89249403.0,HÄLLAN,Cabinets & cupboards,700.0,No old price,True,No,"        Storage combination with doors,          45x47x167 cm"
245842.0,BESTÅ,Cabinets & cupboards,225.0,No old price,True,Yes,"        Frame,          60x40x192 cm"
242278.0,FABRIKÖR,Cabinets & cupboards,676.0,SR 845,True,Yes,"        Glass-door cabinet,          57x150 cm"
29287370.0,BILLY / MORLIDEN,Cabinets & cupboards,415.0,No old price,True,Yes,"        Bookcase with glass-doors,          80x30x106 cm"
80336433.0,GUBBARP,Cabinets & cupboards,3.0,No old price,True,Yes,"        Knob,          21 mm"
29286573.0,EKET,Cabinets & cupboards,1248.0,"SR 1,307",True,Yes,"        Cabinet combination with feet,          70x35x212 cm"
30360977.0,IDÅSEN,Cabinets & cupboards,995.0,No old price,True,Yes,"        High cabinet with drawer and doors,          45x172 cm"
70294508.0,BESTÅ,Cabinets & cupboards,475.0,No old price,True,Yes,"        TV bench,          180x40x38 cm"
69275110.0,HAVSTA,Cabinets & cupboards,975.0,No old price,True,Yes,"        Glass-door cabinet with plinth,          81x37x134 cm"
30284846.0,BESTÅ,Cabinets & cupboards,25.0,No old price,True,No,"        Suspension rail,          60 cm"
295554.0,BESTÅ,Cabinets & cupboards,25.0,No old price,True,Yes,"        Shelf,          56x36 cm"
69284987.0,BESTÅ,Cabinets & cupboards,420.0,No old price,True,Yes,"        Cabinet unit,          60x40x202 cm"
89161631.0,LIXHULT,Cabinets & cupboards,508.0,No old price,True,No,"        Storage combination,          95x92 cm"
19278234.0,BRIMNES,Cabinets & cupboards,952.0,"SR 1,190",True,Yes,"        Storage combination w glass doors,          160x35x190 cm"
99266053.0,HAVSTA,Cabinets & cupboards,1900.0,No old price,True,Yes,"        Storage combination w glass-doors,          162x37x134 cm"
30269129.0,BESTÅ BURS,Cabinets & cupboards,1195.0,No old price,True,No,"        TV bench,          180x41x49 cm"
90433909.0,MARKERAD,Cabinets & cupboards,597.0,SR 995,True,No,"        Glass-door cabinet,          80x80 cm"
9290123.0,EKET,Cabinets & cupboards,356.0,No old price,True,Yes,"        Cabinet combination with feet,          35x35x107 cm"
